AS M BS N NS X KS .	C26_2 A26_2 B26_1 B13_2 C13_1 A13_1 A27_2 C27_2 B27_2 C14_2 A14_2 B14_2 A39_2 B39_2 C39_2 C23_1 B23_1 A23_1 C36_2 B36_1 A36_2	0 0 0 1 1 1 2 2 2 3 3 3 4 4 4 5 5 5 6 6 6 7
FS GS C L CS P H .	A31_2 C31_2 B31_2 C32_1 B32_1 A32_2 C3_1 B3_2 A3_2 B12_2 A12_1 C12_1 C28_2 A28_1 B28_2 A16_2 B16_2 C16_2 C8_1 A8_1 B8_2	0 0 0 1 1 1 2 2 2 3 3 3 4 4 4 5 5 5 6 6 6 7
E C J G H I .	C5_2 B5_1 A5_2 B3_2 C3_2 A3_1 A10_1 B10_2 C10_2 A7_1 C7_2 B7_1 C8_2 A8_2 B8_1 A9_1 C9_2 B9_1	0 0 0 1 1 1 2 2 2 3 3 3 4 4 4 5 5 5 6
E I U HS M H C R .	B5_1 A5_2 C5_1 B9_1 C9_2 A9_1 A20_2 C20_1 B20_2 A33_1 C33_1 B33_1 A13_2 B13_1 C13_2 A8_1 B8_1 C8_1 A3_1 B3_1 C3_2 C18_2 A18_1 B18_1	0 0 0 1 1 1 2 2 2 3 3 3 4 4 4 5 5 5 6 6 6 7 7 7 8
BS B LS NS F D Z .	B27_1 C27_2 A27_2 B2_2 C2_2 A2_2 A37_1 B37_2 C37_2 C39_2 B39_2 A39_2 B6_1 A6_2 C6_2 C4_1 A4_2 B4_2 C25_2 A25_1 B25_1	0 0 0 1 1 1 2 2 2 3 3 3 4 4 4 5 5 5 6 6 6 7
N CS DS O L .	C14_1 A14_2 B14_1 C28_1 A28_2 B28_2 A29_2 C29_2 B29_2 C15_1 B15_2 A15_1 B12_2 C12_1 A12_2	0 0 0 1 1 1 2 2 2 3 3 3 4 4 4 5
K V IS P O E FS X Z L .	C11_2 B11_1 A11_1 C21_1 A21_1 B21_2 B34_2 C34_2 A34_1 B16_1 A16_1 C16_1 C15_1 A15_1 B15_1 C5_2 B5_2 A5_2 C31_1 B31_1 A31_1 C23_2 A23_1 B23_1 A25_1 C25_2 B25_2 C12_1 B12_1 A12_2	0 0 0 1 1 1 2 2 2 3 3 3 4 4 4 5 5 5 6 6 6 7 7 7 8 8 8 9 9 9 10
Y T FS H KS .	B24_2 A24_2 C24_2 A19_2 C19_2 B19_2 C31_1 A31_1 B31_2 A8_2 B8_2 C8_1 A36_1 B36_1 C36_1	0 0 0 1 1 1 2 2 2 3 3 3 4 4 4 5
GS P ES V L .	A32_1 B32_1 C32_2 B16_2 A16_2 C16_2 A30_1 C30_2 B30_2 A21_2 B21_2 C21_2 C12_1 B12_2 A12_2	0 0 0 1 1 1 2 2 2 3 3 3 4 4 4 5
L OS W E HS .	A12_1 B12_1 C12_2 C40_1 B40_1 A40_2 A22_2 C22_2 B22_2 B5_1 C5_1 A5_2 C33_1 B33_1 A33_1	0 0 0 1 1 1 2 2 2 3 3 3 4 4 4 5
ES FS IS X W OS N Q E .	A30_2 B30_2 C30_1 B31_1 A31_1 C31_2 C34_2 B34_2 A34_1 B23_2 C23_2 A23_1 A22_2 B22_2 C22_1 A40_2 C40_2 B40_1 B14_1 A14_2 C14_2 A17_1 C17_2 B17_2 B5_1 A5_1 C5_2	0 0 0 1 1 1 2 2 2 3 3 3 4 4 4 5 5 5 6 6 6 7 7 7 8 8 8 9
HS JS V P M ES .	C33_2 A33_2 B33_2 A35_1 B35_1 C35_1 C21_1 A21_1 B21_2 A16_2 B16_1 C16_1 B13_2 C13_1 A13_1 B30_2 C30_2 A30_1	0 0 0 1 1 1 2 2 2 3 3 3 4 4 4 5 5 5 6
ES JS H DS Q I J AS D .	B30_2 A30_2 C30_1 B35_2 C35_2 A35_2 B8_1 A8_1 C8_2 B29_1 C29_2 A29_2 C17_2 B17_1 A17_1 C9_2 A9_1 B9_1 C10_1 A10_1 B10_2 B26_1 A26_2 C26_2 B4_2 C4_2 A4_1	0 0 0 1 1 1 2 2 2 3 3 3 4 4 4 5 5 5 6 6 6 7 7 7 8 8 8 9
CS DS G J OS X P A LS NS .	A28_2 B28_2 C28_1 C29_2 A29_2 B29_2 C7_1 A7_1 B7_1 B10_2 A10_1 C10_1 C40_2 A40_2 B40_1 C23_2 A23_1 B23_1 C16_2 A16_2 B16_2 B1_1 C1_1 A1_1 B37_2 C37_2 A37_2 C39_2 A39_2 B39_1	0 0 0 1 1 1 2 2 2 3 3 3 4 4 4 5 5 5 6 6 6 7 7 7 8 8 8 9 9 9 10
AS I H W KS CS M .	C26_2 B26_2 A26_1 C9_1 A9_2 B9_1 C8_1 A8_1 B8_2 A22_2 C22_2 B22_2 C36_1 A36_2 B36_1 B28_1 C28_1 A28_2 A13_1 C13_1 B13_2	0 0 0 1 1 1 2 2 2 3 3 3 4 4 4 5 5 5 6 6 6 7
MS H M C N U K HS JS .	C38_1 A38_1 B38_2 B8_1 C8_2 A8_2 C13_2 B13_1 A13_1 B3_1 C3_1 A3_1 C14_1 A14_1 B14_2 B20_2 A20_1 C20_1 B11_2 A11_2 C11_2 C33_1 A33_1 B33_2 A35_1 B35_1 C35_1	0 0 0 1 1 1 2 2 2 3 3 3 4 4 4 5 5 5 6 6 6 7 7 7 8 8 8 9
Z V K JS IS .	B25_2 C25_2 A25_1 A21_1 C21_2 B21_1 B11_2 C11_2 A11_1 B35_1 C35_2 A35_1 B34_1 C34_1 A34_1	0 0 0 1 1 1 2 2 2 3 3 3 4 4 4 5
E NS OS F B H G .	C5_2 A5_1 B5_2 A39_1 B39_2 C39_1 B40_2 A40_1 C40_1 C6_1 A6_2 B6_2 B2_1 A2_1 C2_2 A8_1 C8_1 B8_1 A7_2 C7_1 B7_1	0 0 0 1 1 1 2 2 2 3 3 3 4 4 4 5 5 5 6 6 6 7
J GS Z DS LS C V T NS OS .	C10_2 B10_1 A10_1 A32_2 C32_2 B32_1 B25_2 A25_2 C25_1 B29_2 A29_1 C29_1 A37_1 C37_2 B37_1 B3_2 A3_1 C3_2 B21_2 A21_2 C21_2 A19_1 C19_2 B19_2 B39_1 C39_1 A39_2 B40_1 C40_2 A40_2	0 0 0 1 1 1 2 2 2 3 3 3 4 4 4 5 5 5 6 6 6 7 7 7 8 8 8 9 9 9 10
JS Y A G J H LS AS C .	C35_1 A35_1 B35_2 B24_2 A24_2 C24_1 C1_1 A1_2 B1_2 C7_2 A7_1 B7_1 C10_2 B10_2 A10_2 B8_1 C8_2 A8_1 B37_2 C37_2 A37_1 B26_2 A26_2 C26_2 C3_1 A3_2 B3_2	0 0 0 1 1 1 2 2 2 3 3 3 4 4 4 5 5 5 6 6 6 7 7 7 8 8 8 9
U DS D X C AS BS A IS .	C20_2 B20_1 A20_2 C29_2 B29_2 A29_2 B4_1 C4_1 A4_1 C23_1 B23_2 A23_1 B3_2 A3_1 C3_1 A26_2 C26_1 B26_1 A27_1 C27_1 B27_2 A1_2 B1_1 C1_1 B34_2 A34_1 C34_2	0 0 0 1 1 1 2 2 2 3 3 3 4 4 4 5 5 5 6 6 6 7 7 7 8 8 8 9
Y Z AS JS NS X ES T P D .	C24_2 A24_1 B24_2 B25_2 C25_1 A25_1 C26_2 A26_1 B26_2 C35_1 A35_1 B35_1 A39_1 B39_2 C39_1 A23_1 C23_2 B23_1 B30_1 A30_1 C30_2 B19_1 A19_1 C19_1 B16_1 C16_2 A16_1 A4_2 B4_1 C4_2	0 0 0 1 1 1 2 2 2 3 3 3 4 4 4 5 5 5 6 6 6 7 7 7 8 8 8 9 9 9 10
G H A OS P J Y KS BS LS .	B7_2 C7_1 A7_1 B8_2 A8_2 C8_2 C1_2 A1_2 B1_1 C40_2 B40_2 A40_1 C16_1 A16_1 B16_2 C10_2 A10_1 B10_1 C24_2 A24_2 B24_1 C36_1 A36_2 B36_2 B27_2 C27_1 A27_1 A37_1 C37_2 B37_1	0 0 0 1 1 1 2 2 2 3 3 3 4 4 4 5 5 5 6 6 6 7 7 7 8 8 8 9 9 9 10
R J C A K O T W I .	C18_2 B18_1 A18_1 B10_1 A10_2 C10_2 A3_2 B3_1 C3_1 C1_2 A1_1 B1_2 A11_2 B11_2 C11_2 A15_1 B15_1 C15_2 A19_1 B19_1 C19_2 A22_2 B22_1 C22_2 A9_2 C9_2 B9_1	0 0 0 1 1 1 2 2 2 3 3 3 4 4 4 5 5 5 6 6 6 7 7 7 8 8 8 9
G CS HS V M R OS W P .	A7_1 B7_2 C7_1 B28_1 C28_1 A28_2 A33_2 C33_2 B33_1 A21_2 B21_2 C21_2 B13_1 A13_2 C13_1 A18_2 C18_1 B18_2 B40_2 C40_2 A40_2 A22_1 C22_1 B22_1 C16_1 A16_1 B16_1	0 0 0 1 1 1 2 2 2 3 3 3 4 4 4 5 5 5 6 6 6 7 7 7 8 8 8 9
V MS W R N K G JS .	B21_1 C21_2 A21_2 A38_1 B38_2 C38_1 B22_2 A22_1 C22_2 C18_2 A18_1 B18_1 C14_2 B14_2 A14_1 C11_2 A11_2 B11_1 C7_1 A7_1 B7_2 A35_2 C35_2 B35_2	0 0 0 1 1 1 2 2 2 3 3 3 4 4 4 5 5 5 6 6 6 7 7 7 8
W H L KS NS CS FS HS .	A22_1 B22_2 C22_1 C8_1 A8_2 B8_2 C12_2 B12_2 A12_2 A36_1 C36_1 B36_2 A39_1 B39_2 C39_1 B28_1 A28_2 C28_2 B31_2 A31_1 C31_2 A33_1 C33_2 B33_2	0 0 0 1 1 1 2 2 2 3 3 3 4 4 4 5 5 5 6 6 6 7 7 7 8
L I B J R JS .	C12_1 A12_1 B12_2 B9_1 A9_2 C9_1 A2_1 C2_2 B2_2 C10_1 B10_1 A10_2 A18_2 B18_2 C18_1 C35_2 A35_1 B35_1	0 0 0 1 1 1 2 2 2 3 3 3 4 4 4 5 5 5 6
L CS DS LS E JS MS .	B12_2 A12_1 C12_2 A28_1 B28_2 C28_1 B29_2 C29_1 A29_1 B37_2 C37_2 A37_2 A5_1 B5_1 C5_1 C35_1 B35_2 A35_2 A38_1 C38_1 B38_1	0 0 0 1 1 1 2 2 2 3 3 3 4 4 4 5 5 5 6 6 6 7
P A OS LS B W G E GS .	C16_1 A16_2 B16_1 A1_2 B1_1 C1_1 C40_2 A40_1 B40_1 A37_2 B37_2 C37_1 B2_2 C2_1 A2_1 B22_1 A22_1 C22_1 B7_1 C7_2 A7_2 A5_1 C5_2 B5_1 B32_1 A32_2 C32_2	0 0 0 1 1 1 2 2 2 3 3 3 4 4 4 5 5 5 6 6 6 7 7 7 8 8 8 9
M C FS KS T A B NS I .	C13_1 B13_1 A13_1 C3_1 B3_2 A3_2 B31_2 C31_2 A31_2 C36_1 B36_1 A36_2 A19_1 C19_1 B19_2 C1_2 B1_2 A1_1 A2_2 B2_1 C2_2 A39_2 C39_1 B39_2 B9_2 A9_2 C9_1	0 0 0 1 1 1 2 2 2 3 3 3 4 4 4 5 5 5 6 6 6 7 7 7 8 8 8 9
N OS E Q D Z P W Y L .	C14_1 B14_2 A14_1 A40_2 C40_1 B40_1 B5_2 A5_1 C5_2 A17_1 C17_2 B17_1 C4_1 B4_2 A4_1 C25_1 A25_2 B25_2 C16_1 A16_2 B16_2 B22_1 A22_1 C22_1 A24_1 C24_2 B24_1 C12_2 A12_1 B12_1	0 0 0 1 1 1 2 2 2 3 3 3 4 4 4 5 5 5 6 6 6 7 7 7 8 8 8 9 9 9 10
Z Y R P AS CS JS L .	C25_1 B25_2 A25_2 A24_2 B24_1 C24_2 C18_1 A18_2 B18_1 B16_2 C16_1 A16_2 A26_1 C26_2 B26_2 C28_1 B28_1 A28_2 B35_1 C35_2 A35_2 C12_2 A12_2 B12_2	0 0 0 1 1 1 2 2 2 3 3 3 4 4 4 5 5 5 6 6 6 7 7 7 8
L N BS CS K V .	C12_2 A12_1 B12_1 C14_2 A14_1 B14_2 B27_1 A27_2 C27_1 A28_1 C28_1 B28_2 B11_1 A11_2 C11_2 C21_2 A21_2 B21_2	0 0 0 1 1 1 2 2 2 3 3 3 4 4 4 5 5 5 6
D FS I DS JS Z O OS V T .	C4_2 A4_1 B4_2 B31_1 A31_1 C31_2 A9_1 B9_2 C9_2 B29_1 A29_2 C29_2 A35_1 C35_2 B35_1 C25_2 B25_1 A25_1 B15_2 C15_1 A15_1 B40_2 A40_2 C40_1 B21_1 C21_2 A21_1 C19_2 A19_1 B19_2	0 0 0 1 1 1 2 2 2 3 3 3 4 4 4 5 5 5 6 6 6 7 7 7 8 8 8 9 9 9 10
A I X BS JS .	C1_2 B1_2 A1_1 A9_2 B9_1 C9_1 B23_2 A23_2 C23_1 C27_1 A27_1 B27_1 A35_2 B35_2 C35_1	0 0 0 1 1 1 2 2 2 3 3 3 4 4 4 5
L IS H C F J .	B12_1 A12_1 C12_1 B34_2 C34_1 A34_1 A8_2 B8_2 C8_1 C3_2 A3_1 B3_2 B6_1 A6_2 C6_1 B10_2 A10_1 C10_2	0 0 0 1 1 1 2 2 2 3 3 3 4 4 4 5 5 5 6
ES H W T I Y AS J DS Z .	C30_1 B30_2 A30_2 A8_2 B8_1 C8_2 C22_1 B22_1 A22_1 A19_2 C19_1 B19_2 A9_1 B9_2 C9_1 C24_1 A24_1 B24_2 B26_1 A26_2 C26_1 C10_1 A10_2 B10_1 C29_1 B29_2 A29_2 C25_2 B25_1 A25_1	0 0 0 1 1 1 2 2 2 3 3 3 4 4 4 5 5 5 6 6 6 7 7 7 8 8 8 9 9 9 10
H AS Q BS P IS .	C8_1 B8_2 A8_2 C26_2 A26_2 B26_2 A17_1 B17_1 C17_2 B27_1 C27_2 A27_1 A16_2 C16_1 B16_2 B34_1 A34_2 C34_1	0 0 0 1 1 1 2 2 2 3 3 3 4 4 4 5 5 5 6
K W P T H LS DS Y .	A11_2 B11_2 C11_2 A22_2 B22_1 C22_2 A16_2 B16_1 C16_2 C19_2 A19_2 B19_1 A8_2 B8_1 C8_2 C37_1 A37_1 B37_1 C29_1 B29_1 A29_1 B24_1 C24_2 A24_1	0 0 0 1 1 1 2 2 2 3 3 3 4 4 4 5 5 5 6 6 6 7 7 7 8
IS KS JS W AS B F K P .	C34_2 B34_2 A34_2 B36_1 C36_1 A36_2 A35_2 B35_1 C35_1 B22_2 C22_1 A22_2 A26_2 C26_2 B26_2 A2_1 B2_2 C2_2 C6_1 B6_1 A6_2 B11_2 C11_2 A11_1 C16_1 A16_1 B16_2	0 0 0 1 1 1 2 2 2 3 3 3 4 4 4 5 5 5 6 6 6 7 7 7 8 8 8 9
E GS X O LS F CS .	A5_1 B5_2 C5_1 A32_1 C32_2 B32_2 C23_2 A23_2 B23_1 C15_2 A15_1 B15_1 A37_2 B37_2 C37_1 A6_1 B6_2 C6_2 B28_2 A28_1 C28_2	0 0 0 1 1 1 2 2 2 3 3 3 4 4 4 5 5 5 6 6 6 7
A Z OS W FS I O KS ES .	B1_1 A1_1 C1_1 A25_2 B25_2 C25_1 A40_1 B40_1 C40_2 C22_1 A22_1 B22_1 A31_1 B31_1 C31_1 C9_1 B9_2 A9_2 B15_1 A15_1 C15_2 C36_1 A36_2 B36_2 B30_1 C30_2 A30_2	0 0 0 1 1 1 2 2 2 3 3 3 4 4 4 5 5 5 6 6 6 7 7 7 8 8 8 9
ES K OS MS V A O L .	C30_2 A30_1 B30_2 C11_2 A11_1 B11_2 C40_2 B40_2 A40_2 B38_2 A38_1 C38_1 C21_2 A21_1 B21_2 B1_1 A1_2 C1_1 B15_1 C15_1 A15_2 A12_2 B12_1 C12_1	0 0 0 1 1 1 2 2 2 3 3 3 4 4 4 5 5 5 6 6 6 7 7 7 8
OS L X I M .	B40_2 A40_2 C40_1 A12_2 B12_1 C12_2 C23_1 B23_1 A23_2 B9_2 A9_2 C9_2 B13_1 A13_2 C13_2	0 0 0 1 1 1 2 2 2 3 3 3 4 4 4 5
R T A H P .	B18_1 C18_1 A18_2 C19_1 B19_2 A19_2 B1_1 C1_1 A1_2 C8_1 A8_2 B8_1 A16_2 B16_1 C16_1	0 0 0 1 1 1 2 2 2 3 3 3 4 4 4 5
KS T DS FS B .	A36_1 B36_2 C36_2 C19_1 B19_1 A19_2 C29_1 B29_2 A29_2 C31_2 B31_2 A31_1 A2_1 C2_1 B2_2	0 0 0 1 1 1 2 2 2 3 3 3 4 4 4 5
CS R GS HS E OS ES .	C28_2 A28_1 B28_2 B18_1 A18_2 C18_1 C32_2 A32_2 B32_2 B33_1 A33_2 C33_1 A5_2 C5_1 B5_1 B40_2 C40_2 A40_1 B30_2 A30_1 C30_1	0 0 0 1 1 1 2 2 2 3 3 3 4 4 4 5 5 5 6 6 6 7
NS U JS R O ES A FS .	A39_2 C39_1 B39_1 B20_2 A20_1 C20_2 C35_1 A35_2 B35_1 A18_2 C18_1 B18_2 C15_1 B15_2 A15_1 C30_1 B30_2 A30_1 B1_2 A1_1 C1_1 B31_1 A31_1 C31_1	0 0 0 1 1 1 2 2 2 3 3 3 4 4 4 5 5 5 6 6 6 7 7 7 8
JS V T P M H B MS .	B35_1 C35_2 A35_2 C21_2 A21_2 B21_1 B19_2 C19_2 A19_2 C16_2 A16_2 B16_1 A13_2 B13_1 C13_2 B8_2 A8_2 C8_1 C2_1 A2_1 B2_2 A38_1 B38_2 C38_2	0 0 0 1 1 1 2 2 2 3 3 3 4 4 4 5 5 5 6 6 6 7 7 7 8
A R KS Y E D .	C1_2 A1_2 B1_1 B18_2 A18_1 C18_1 C36_2 B36_1 A36_1 C24_2 A24_1 B24_1 B5_2 C5_1 A5_2 C4_2 A4_1 B4_2	0 0 0 1 1 1 2 2 2 3 3 3 4 4 4 5 5 5 6
NS K CS IS KS P GS JS .	B39_1 A39_1 C39_2 B11_1 C11_2 A11_2 C28_1 A28_1 B28_2 C34_1 A34_2 B34_1 A36_2 B36_2 C36_2 C16_2 A16_1 B16_2 A32_1 C32_1 B32_1 A35_1 C35_1 B35_2	0 0 0 1 1 1 2 2 2 3 3 3 4 4 4 5 5 5 6 6 6 7 7 7 8
Q FS IS R O ES DS .	B17_2 C17_2 A17_1 C31_2 A31_2 B31_1 A34_1 B34_2 C34_1 B18_2 A18_2 C18_1 B15_2 A15_1 C15_2 C30_2 B30_1 A30_2 A29_2 B29_2 C29_2	0 0 0 1 1 1 2 2 2 3 3 3 4 4 4 5 5 5 6 6 6 7
W OS G D MS P BS .	C22_2 B22_2 A22_2 B40_2 A40_2 C40_2 C7_1 B7_1 A7_1 A4_2 B4_1 C4_2 C38_2 B38_1 A38_1 B16_2 C16_2 A16_1 B27_2 A27_2 C27_1	0 0 0 1 1 1 2 2 2 3 3 3 4 4 4 5 5 5 6 6 6 7
ES E B R N BS L X C .	A30_2 B30_2 C30_1 A5_1 C5_2 B5_2 B2_1 C2_2 A2_2 B18_1 A18_1 C18_2 B14_2 A14_1 C14_2 A27_2 C27_2 B27_2 B12_1 C12_2 A12_2 A23_2 B23_1 C23_1 B3_1 A3_2 C3_2	0 0 0 1 1 1 2 2 2 3 3 3 4 4 4 5 5 5 6 6 6 7 7 7 8 8 8 9
U H Y X BS T Q .	C20_1 A20_1 B20_2 A8_1 C8_1 B8_1 A24_1 C24_1 B24_1 C23_1 B23_2 A23_2 A27_2 B27_1 C27_1 A19_2 C19_2 B19_1 A17_1 C17_2 B17_2	0 0 0 1 1 1 2 2 2 3 3 3 4 4 4 5 5 5 6 6 6 7
O L BS JS DS LS .	B15_2 A15_2 C15_2 B12_2 C12_1 A12_2 A27_2 B27_1 C27_2 A35_2 C35_2 B35_2 B29_2 A29_1 C29_2 A37_2 B37_1 C37_2	0 0 0 1 1 1 2 2 2 3 3 3 4 4 4 5 5 5 6
LS N C B F OS .	C37_1 A37_1 B37_1 C14_2 B14_2 A14_1 B3_2 C3_2 A3_2 B2_2 A2_2 C2_2 A6_1 C6_1 B6_1 B40_1 C40_2 A40_1	0 0 0 1 1 1 2 2 2 3 3 3 4 4 4 5 5 5 6
AS L MS KS HS O GS M Z .	C26_2 A26_2 B26_2 C12_1 B12_1 A12_2 B38_1 C38_1 A38_1 C36_1 B36_1 A36_2 A33_2 B33_1 C33_1 B15_1 A15_2 C15_2 A32_2 B32_1 C32_2 A13_1 B13_2 C13_2 A25_1 C25_2 B25_2	0 0 0 1 1 1 2 2 2 3 3 3 4 4 4 5 5 5 6 6 6 7 7 7 8 8 8 9
BS FS JS HS OS AS A Y P ES .	C27_2 A27_1 B27_2 B31_1 A31_2 C31_1 C35_1 A35_2 B35_1 B33_2 A33_2 C33_2 A40_1 C40_2 B40_2 C26_1 A26_2 B26_1 C1_1 A1_2 B1_1 A24_2 B24_2 C24_1 A16_1 B16_2 C16_2 B30_1 C30_1 A30_1	0 0 0 1 1 1 2 2 2 3 3 3 4 4 4 5 5 5 6 6 6 7 7 7 8 8 8 9 9 9 10
JS V E N F LS Q .	B35_1 A35_2 C35_1 C21_2 B21_2 A21_1 C5_2 A5_2 B5_1 C14_1 B14_1 A14_1 A6_2 C6_1 B6_1 B37_1 C37_1 A37_1 C17_2 B17_1 A17_1	0 0 0 1 1 1 2 2 2 3 3 3 4 4 4 5 5 5 6 6 6 7
DS AS B Y O D Q .	B29_2 A29_1 C29_2 C26_2 B26_2 A26_2 B2_1 A2_2 C2_1 B24_2 C24_1 A24_2 B15_1 A15_2 C15_1 B4_2 C4_2 A4_2 B17_1 C17_2 A17_1	0 0 0 1 1 1 2 2 2 3 3 3 4 4 4 5 5 5 6 6 6 7
N BS F H IS .	A14_1 C14_1 B14_2 A27_2 C27_1 B27_2 C6_1 B6_1 A6_1 C8_2 A8_2 B8_1 C34_1 B34_2 A34_2	0 0 0 1 1 1 2 2 2 3 3 3 4 4 4 5
BS U D L KS X .	A27_2 C27_2 B27_2 A20_2 C20_2 B20_2 B4_1 C4_2 A4_2 C12_1 A12_1 B12_2 A36_2 C36_2 B36_2 B23_1 C23_1 A23_2	0 0 0 1 1 1 2 2 2 3 3 3 4 4 4 5 5 5 6
C HS T P NS E V R .	C3_1 B3_1 A3_2 B33_1 C33_1 A33_2 C19_1 B19_2 A19_2 A16_1 B16_2 C16_1 C39_1 A39_2 B39_1 C5_1 B5_1 A5_2 A21_1 B21_1 C21_2 B18_1 C18_1 A18_2	0 0 0 1 1 1 2 2 2 3 3 3 4 4 4 5 5 5 6 6 6 7 7 7 8
IS C H R A NS KS DS LS P .	C34_2 B34_1 A34_2 B3_1 C3_1 A3_1 A8_1 C8_2 B8_1 A18_1 C18_2 B18_2 A1_1 B1_1 C1_2 B39_1 C39_1 A39_2 C36_1 B36_1 A36_2 B29_1 A29_2 C29_1 C37_1 A37_2 B37_1 A16_2 C16_1 B16_1	0 0 0 1 1 1 2 2 2 3 3 3 4 4 4 5 5 5 6 6 6 7 7 7 8 8 8 9 9 9 10
GS O N D MS .	B32_1 C32_2 A32_2 A15_1 C15_1 B15_2 B14_2 C14_2 A14_1 C4_2 A4_1 B4_1 A38_1 B38_2 C38_2	0 0 0 1 1 1 2 2 2 3 3 3 4 4 4 5
BS ES IS L FS LS .	C27_1 B27_2 A27_1 C30_1 A30_1 B30_1 A34_1 C34_1 B34_2 C12_2 A12_1 B12_1 B31_1 A31_2 C31_1 C37_2 B37_2 A37_1	0 0 0 1 1 1 2 2 2 3 3 3 4 4 4 5 5 5 6
B V AS J CS K A P .	C1_1 B1_1 A1_1 C21_2 A21_1 B21_1 A26_2 B26_2 C26_2 B10_1 A10_1 C10_1 C28_2 A28_2 B28_1 C11_2 B11_2 A11_1 C1_1 B1_1 A1_1 A16_1 B16_2 C16_1	0 0 0 1 1 1 2 2 2 3 3 3 4 4 4 5 5 5 6 6 6 7 7 7 8
T J G DS BS N FS D Y .	C19_1 B19_2 A19_1 A10_2 B10_1 C10_2 B7_2 A7_2 C7_2 C29_2 A29_1 B29_2 C27_1 B27_1 A27_1 C14_1 A14_2 B14_2 A31_2 C31_1 B31_2 B4_1 A4_2 C4_1 C24_1 A24_1 B24_2	0 0 0 1 1 1 2 2 2 3 3 3 4 4 4 5 5 5 6 6 6 7 7 7 8 8 8 9
M A Q ES KS C L .	C13_2 B13_2 A13_1 B1_2 C1_2 A1_1 C17_1 B17_1 A17_2 B30_2 A30_2 C30_2 B36_2 A36_2 C36_2 A3_1 C3_1 B3_2 A12_2 C12_1 B12_1	0 0 0 1 1 1 2 2 2 3 3 3 4 4 4 5 5 5 6 6 6 7
OS U NS I Q V DS Y M E .	C40_1 B40_1 A40_2 C20_1 A20_2 B20_1 A39_1 B39_1 C39_2 A9_2 B9_2 C9_2 A17_1 B17_1 C17_1 B21_2 C21_1 A21_2 A29_2 C29_2 B29_1 A24_2 B24_1 C24_1 B13_2 C13_1 A13_2 C5_2 A5_2 B5_2	0 0 0 1 1 1 2 2 2 3 3 3 4 4 4 5 5 5 6 6 6 7 7 7 8 8 8 9 9 9 10
DS JS W H T GS U B O C .	A29_1 C29_1 B29_1 A35_1 C35_2 B35_1 B22_2 C22_1 A22_2 B8_1 C8_1 A8_2 A19_1 C19_1 B19_1 C32_2 B32_2 A32_1 B20_2 C20_2 A20_1 A2_2 B2_2 C2_1 B15_1 A15_1 C15_2 B3_2 A3_2 C3_1	0 0 0 1 1 1 2 2 2 3 3 3 4 4 4 5 5 5 6 6 6 7 7 7 8 8 8 9 9 9 10
R Y D M A G LS B W .	A18_2 C18_2 B18_2 B24_1 A24_1 C24_2 B4_2 C4_2 A4_2 A13_2 C13_1 B13_1 C1_2 B1_2 A1_2 B7_2 A7_2 C7_2 B37_1 C37_1 A37_2 A2_1 C2_2 B2_2 C22_1 A22_2 B22_2	0 0 0 1 1 1 2 2 2 3 3 3 4 4 4 5 5 5 6 6 6 7 7 7 8 8 8 9
ES IS MS D NS .	C30_2 A30_1 B30_1 A34_1 C34_2 B34_1 B38_1 C38_1 A38_1 C4_1 A4_1 B4_1 B39_2 A39_2 C39_2	0 0 0 1 1 1 2 2 2 3 3 3 4 4 4 5
DS KS G O ES .	B29_1 C29_2 A29_2 B36_1 C36_1 A36_1 C7_2 B7_2 A7_1 C15_2 B15_1 A15_1 A30_1 C30_1 B30_1	0 0 0 1 1 1 2 2 2 3 3 3 4 4 4 5
O I GS AS G LS ES FS H .	B15_2 C15_2 A15_2 B9_1 A9_2 C9_2 C32_1 A32_1 B32_2 A26_2 C26_1 B26_2 A7_1 B7_2 C7_2 B37_1 C37_2 A37_1 A30_1 C30_2 B30_1 C31_1 A31_1 B31_2 A8_1 B8_2 C8_1	0 0 0 1 1 1 2 2 2 3 3 3 4 4 4 5 5 5 6 6 6 7 7 7 8 8 8 9
M P K H X A GS G AS .	B13_2 C13_2 A13_2 B16_2 A16_2 C16_1 A11_2 B11_2 C11_1 A8_1 C8_2 B8_2 A23_1 B23_2 C23_2 B1_1 C1_1 A1_2 C32_1 A32_1 B32_2 A7_1 C7_1 B7_1 A26_2 B26_2 C26_1	0 0 0 1 1 1 2 2 2 3 3 3 4 4 4 5 5 5 6 6 6 7 7 7 8 8 8 9
C FS ES IS T U P MS B .	C3_2 B3_2 A3_1 A31_1 B31_2 C31_1 A30_1 B30_1 C30_2 B34_1 C34_1 A34_1 A19_2 B19_1 C19_2 C20_2 B20_2 A20_2 C16_1 A16_1 B16_1 C38_2 B38_1 A38_1 A2_2 B2_1 C2_2	0 0 0 1 1 1 2 2 2 3 3 3 4 4 4 5 5 5 6 6 6 7 7 7 8 8 8 9
G R J OS M U BS K .	A7_2 C7_2 B7_2 C18_1 B18_1 A18_2 A10_1 C10_1 B10_2 C40_1 B40_1 A40_1 B13_1 A13_1 C13_2 B20_1 C20_1 A20_2 B27_2 C27_2 A27_1 C11_2 B11_2 A11_2	0 0 0 1 1 1 2 2 2 3 3 3 4 4 4 5 5 5 6 6 6 7 7 7 8
