F V IS HS MS R BS L J .	C6_1 A6_2 B6_2 C21_2 B21_2 A21_2 B34_2 C34_2 A34_1 B33_2 A33_2 C33_1 B38_1 C38_2 A38_1 B18_1 A18_1 C18_1 B27_1 C27_1 A27_2 C12_1 B12_1 A12_2 A10_2 C10_1 B10_2	0 0 0 1 1 1 2 2 2 3 3 3 4 4 4 5 5 5 6 6 6 7 7 7 8 8 8 9
FS J O Y Z X BS .	A31_2 C31_1 B31_1 B10_2 C10_1 A10_1 A15_2 C15_2 B15_2 C24_2 B24_1 A24_2 B25_1 C25_1 A25_1 A23_2 C23_1 B23_2 B27_2 C27_2 A27_1	0 0 0 1 1 1 2 2 2 3 3 3 4 4 4 5 5 5 6 6 6 7
JS AS X A E HS M .	B35_2 A35_1 C35_2 C26_1 A26_2 B26_1 A23_2 B23_1 C23_2 C1_2 B1_1 A1_1 C5_1 A5_2 B5_2 C33_1 A33_1 B33_1 B13_1 A13_1 C13_1	0 0 0 1 1 1 2 2 2 3 3 3 4 4 4 5 5 5 6 6 6 7
I HS R FS L ES LS .	C9_2 A9_1 B9_2 B33_1 A33_2 C33_1 A18_1 C18_2 B18_1 A31_2 C31_1 B31_2 B12_2 C12_2 A12_1 B30_2 C30_2 A30_2 B37_1 A37_2 C37_1	0 0 0 1 1 1 2 2 2 3 3 3 4 4 4 5 5 5 6 6 6 7
X N HS AS CS P Q .	C23_2 A23_1 B23_1 C14_2 B14_1 A14_2 B33_2 C33_1 A33_2 C26_1 B26_2 A26_1 B28_2 A28_1 C28_2 A16_2 B16_1 C16_1 A17_2 C17_1 B17_1	0 0 0 1 1 1 2 2 2 3 3 3 4 4 4 5 5 5 6 6 6 7
C NS I N V OS G X A JS .	A3_2 C3_2 B3_2 A39_1 C39_2 B39_2 C9_2 B9_1 A9_2 A14_2 B14_1 C14_1 B21_2 C21_1 A21_1 C40_2 A40_1 B40_2 C7_1 B7_1 A7_2 B23_2 C23_1 A23_2 A1_1 C1_1 B1_1 A35_1 B35_2 C35_1	0 0 0 1 1 1 2 2 2 3 3 3 4 4 4 5 5 5 6 6 6 7 7 7 8 8 8 9 9 9 10
C A KS T E ES J .	C3_2 A3_2 B3_1 B1_1 C1_1 A1_1 C36_1 A36_1 B36_1 B19_1 A19_2 C19_2 C5_2 B5_1 A5_1 C30_1 B30_2 A30_1 B10_2 C10_2 A10_1	0 0 0 1 1 1 2 2 2 3 3 3 4 4 4 5 5 5 6 6 6 7
C D HS AS R LS .	C3_1 A3_1 B3_2 B4_1 C4_2 A4_2 C33_1 B33_2 A33_1 B26_1 A26_2 C26_2 A18_1 C18_2 B18_2 C37_1 A37_1 B37_2	0 0 0 1 1 1 2 2 2 3 3 3 4 4 4 5 5 5 6
F J R JS DS FS G K OS .	C6_1 B6_1 A6_2 B10_2 C10_2 A10_2 B18_2 A18_2 C18_2 C35_2 A35_1 B35_2 A29_2 C29_2 B29_1 C31_1 B31_2 A31_1 C7_1 B7_2 A7_2 A11_2 B11_1 C11_2 A40_2 B40_1 C40_2	0 0 0 1 1 1 2 2 2 3 3 3 4 4 4 5 5 5 6 6 6 7 7 7 8 8 8 9
V HS AS B OS M MS Y Q .	C21_2 B21_1 A21_1 C33_2 B33_1 A33_1 A26_1 B26_1 C26_2 A2_1 C2_2 B2_2 B40_1 A40_2 C40_2 B13_2 A13_2 C13_1 C38_1 A38_2 B38_2 C24_2 B24_2 A24_2 A17_1 C17_1 B17_1	0 0 0 1 1 1 2 2 2 3 3 3 4 4 4 5 5 5 6 6 6 7 7 7 8 8 8 9
OS JS IS Q A B P AS W LS .	B40_2 C40_2 A40_2 C35_2 A35_2 B35_1 B34_2 A34_2 C34_1 A17_2 B17_1 C17_1 B1_2 C1_1 A1_1 A2_1 C2_2 B2_2 B16_2 A16_2 C16_2 A26_1 C26_1 B26_1 A22_2 B22_2 C22_1 A37_2 B37_2 C37_1	0 0 0 1 1 1 2 2 2 3 3 3 4 4 4 5 5 5 6 6 6 7 7 7 8 8 8 9 9 9 10
IS X P AS FS R DS C L .	A34_1 B34_2 C34_2 C23_1 A23_2 B23_2 C16_1 B16_1 A16_1 B26_1 A26_1 C26_1 A31_2 C31_1 B31_2 C18_2 A18_1 B18_2 B29_1 A29_1 C29_1 A3_1 C3_2 B3_2 C12_1 A12_2 B12_1	0 0 0 1 1 1 2 2 2 3 3 3 4 4 4 5 5 5 6 6 6 7 7 7 8 8 8 9
LS DS MS R P Z IS F .	B37_2 A37_1 C37_2 B29_2 C29_2 A29_1 A38_2 B38_2 C38_1 A18_2 B18_1 C18_1 C16_1 B16_2 A16_1 B25_1 C25_1 A25_2 B34_2 A34_1 C34_2 C6_1 B6_1 A6_2	0 0 0 1 1 1 2 2 2 3 3 3 4 4 4 5 5 5 6 6 6 7 7 7 8
FS KS L B U H LS C X Q .	C31_1 A31_2 B31_1 C36_1 A36_1 B36_2 B12_2 C12_1 A12_2 A2_2 B2_2 C2_1 B20_2 A20_1 C20_1 C8_1 B8_2 A8_2 C37_2 B37_2 A37_2 C3_2 A3_2 B3_1 B23_2 C23_1 A23_2 B17_2 A17_1 C17_1	0 0 0 1 1 1 2 2 2 3 3 3 4 4 4 5 5 5 6 6 6 7 7 7 8 8 8 9 9 9 10
BS Y D K V M .	C27_2 B27_2 A27_1 B24_2 C24_2 A24_1 B4_1 A4_2 C4_1 C11_1 B11_1 A11_1 A21_1 B21_1 C21_2 C13_1 B13_1 A13_1	0 0 0 1 1 1 2 2 2 3 3 3 4 4 4 5 5 5 6
N ES NS G C Z IS Q MS CS .	B14_2 C14_1 A14_2 B30_2 A30_2 C30_1 A39_2 C39_1 B39_2 C7_1 A7_2 B7_1 A3_1 B3_1 C3_2 B25_1 A25_1 C25_2 A34_2 C34_1 B34_2 A17_2 C17_2 B17_1 A38_2 C38_1 B38_1 A28_1 B28_2 C28_2	0 0 0 1 1 1 2 2 2 3 3 3 4 4 4 5 5 5 6 6 6 7 7 7 8 8 8 9 9 9 10
H OS X NS Q G GS CS L JS .	A8_2 C8_2 B8_2 C40_2 A40_1 B40_2 A23_1 B23_1 C23_1 C39_1 A39_2 B39_1 A17_2 C17_2 B17_2 A7_1 C7_1 B7_2 A32_1 C32_2 B32_2 C28_2 B28_1 A28_2 C12_1 B12_1 A12_1 C35_1 B35_2 A35_2	0 0 0 1 1 1 2 2 2 3 3 3 4 4 4 5 5 5 6 6 6 7 7 7 8 8 8 9 9 9 10
DS ES X D V HS MS B L G .	A29_1 B29_1 C29_1 C30_1 A30_1 B30_1 A23_1 B23_2 C23_1 B4_1 C4_2 A4_2 A21_1 B21_1 C21_2 C33_1 A33_2 B33_1 A38_2 B38_1 C38_2 B2_1 A2_1 C2_1 B12_1 A12_1 C12_1 A7_1 C7_2 B7_1	0 0 0 1 1 1 2 2 2 3 3 3 4 4 4 5 5 5 6 6 6 7 7 7 8 8 8 9 9 9 10
E U Q A L J CS .	A5_2 B5_2 C5_1 B20_1 C20_2 A20_1 A17_2 B17_1 C17_1 C1_2 A1_1 B1_2 C12_1 B12_1 A12_2 C10_1 A10_1 B10_1 A28_2 C28_1 B28_2	0 0 0 1 1 1 2 2 2 3 3 3 4 4 4 5 5 5 6 6 6 7
P ES Z U AS .	A16_2 B16_2 C16_2 A30_1 C30_1 B30_1 B25_1 C25_1 A25_2 A20_1 B20_2 C20_1 B26_2 C26_1 A26_1	0 0 0 1 1 1 2 2 2 3 3 3 4 4 4 5
B X FS G HS K .	C1_1 B1_2 A1_2 C23_1 A23_2 B23_2 C31_1 B31_1 A31_2 A7_2 B7_1 C7_2 C33_1 A33_1 B33_1 A11_1 C11_2 B11_1	0 0 0 1 1 1 2 2 2 3 3 3 4 4 4 5 5 5 6
AS T V F HS DS KS G .	C26_1 A26_2 B26_1 C19_1 A19_2 B19_2 C21_1 A21_1 B21_1 A6_2 B6_2 C6_2 B33_1 C33_2 A33_2 C29_1 A29_2 B29_1 C36_2 B36_2 A36_2 B7_1 A7_1 C7_1	0 0 0 1 1 1 2 2 2 3 3 3 4 4 4 5 5 5 6 6 6 7 7 7 8
ES C W D U IS B .	C30_2 B30_2 A30_2 A3_1 B3_2 C3_2 A22_2 B22_1 C22_2 A4_2 B4_2 C4_1 A20_2 C20_1 B20_2 A34_1 C34_2 B34_1 C2_1 A2_1 B2_1	0 0 0 1 1 1 2 2 2 3 3 3 4 4 4 5 5 5 6 6 6 7
B Y N P F IS ES G GS .	C2_1 A2_2 B2_1 A24_2 C24_2 B24_1 C14_1 A14_1 B14_1 A16_2 C16_1 B16_2 A6_1 B6_2 C6_1 B34_1 C34_1 A34_1 C30_2 B30_2 A30_1 C7_2 B7_1 A7_1 B32_1 C32_2 A32_2	0 0 0 1 1 1 2 2 2 3 3 3 4 4 4 5 5 5 6 6 6 7 7 7 8 8 8 9
R CS KS X GS .	C18_1 B18_2 A18_1 B28_2 C28_2 A28_1 A36_2 C36_2 B36_1 B23_1 C23_1 A23_1 A32_1 B32_2 C32_2	0 0 0 1 1 1 2 2 2 3 3 3 4 4 4 5
U X AS E Y .	C20_1 B20_2 A20_1 C23_2 A23_1 B23_2 C26_1 A26_2 B26_1 B5_2 A5_1 C5_2 C24_2 B24_1 A24_1	0 0 0 1 1 1 2 2 2 3 3 3 4 4 4 5
BS HS OS Y B V N DS U W .	A27_2 B27_1 C27_2 C33_1 A33_2 B33_2 B40_2 A40_1 C40_1 A24_1 C24_2 B24_2 B2_1 A2_1 C2_2 B21_2 A21_1 C21_2 A14_2 B14_1 C14_1 C29_1 A29_2 B29_1 A20_2 B20_1 C20_1 C22_2 B22_1 A22_2	0 0 0 1 1 1 2 2 2 3 3 3 4 4 4 5 5 5 6 6 6 7 7 7 8 8 8 9 9 9 10
I U A ES O GS V BS HS K .	C9_2 A9_2 B9_2 B20_1 C20_2 A20_2 B1_2 C1_1 A1_2 B30_1 C30_2 A30_2 C15_2 A15_1 B15_1 A32_2 B32_1 C32_1 C21_2 B21_1 A21_2 A27_2 B27_2 C27_2 A33_1 C33_2 B33_1 C11_2 A11_1 B11_2	0 0 0 1 1 1 2 2 2 3 3 3 4 4 4 5 5 5 6 6 6 7 7 7 8 8 8 9 9 9 10
P E V K MS KS L BS .	A16_1 B16_2 C16_1 A5_1 C5_1 B5_2 C21_1 B21_2 A21_2 A11_2 C11_2 B11_2 B38_2 C38_1 A38_2 B36_1 C36_2 A36_1 C12_1 A12_1 B12_1 B27_1 C27_2 A27_1	0 0 0 1 1 1 2 2 2 3 3 3 4 4 4 5 5 5 6 6 6 7 7 7 8
U AS DS H W E .	B20_2 C20_1 A20_1 C26_2 B26_2 A26_1 C29_1 A29_2 B29_2 C8_1 B8_2 A8_1 C22_1 B22_2 A22_1 C5_1 A5_2 B5_1	0 0 0 1 1 1 2 2 2 3 3 3 4 4 4 5 5 5 6
MS A T Q R C ES H O P .	C38_2 B38_2 A38_2 B1_2 C1_1 A1_1 A19_2 B19_1 C19_2 C17_2 B17_1 A17_1 C18_2 B18_2 A18_1 A3_2 C3_2 B3_1 C30_2 B30_2 A30_2 A8_1 C8_1 B8_2 C15_1 B15_2 A15_1 B16_2 C16_1 A16_1	0 0 0 1 1 1 2 2 2 3 3 3 4 4 4 5 5 5 6 6 6 7 7 7 8 8 8 9 9 9 10
M W H X B P AS D KS U .	A13_1 C13_2 B13_2 C22_2 B22_1 A22_1 B8_1 C8_2 A8_2 B23_2 C23_2 A23_1 C1_1 B1_2 A1_1 A16_2 B16_1 C16_1 B26_2 A26_2 C26_1 C4_2 A4_1 B4_1 C36_2 B36_2 A36_1 A20_1 B20_2 C20_1	0 0 0 1 1 1 2 2 2 3 3 3 4 4 4 5 5 5 6 6 6 7 7 7 8 8 8 9 9 9 10
AS NS U KS A .	B26_1 C26_2 A26_2 B39_2 C39_1 A39_2 B20_1 C20_1 A20_1 A36_2 B36_1 C36_1 B1_1 A1_1 C1_1	0 0 0 1 1 1 2 2 2 3 3 3 4 4 4 5
U G GS W O Z AS OS CS Y .	A20_2 C20_2 B20_2 B7_2 A7_1 C7_2 A32_2 B32_1 C32_1 C22_2 B22_2 A22_1 B15_1 C15_2 A15_2 B25_1 A25_1 C25_1 B26_1 C26_1 A26_2 B40_1 C40_1 A40_1 C28_2 A28_1 B28_2 B24_1 A24_2 C24_1	0 0 0 1 1 1 2 2 2 3 3 3 4 4 4 5 5 5 6 6 6 7 7 7 8 8 8 9 9 9 10
O NS F CS FS B P IS A MS .	B15_1 C15_2 A15_1 B39_1 C39_2 A39_1 A6_1 B6_2 C6_1 C28_2 B28_2 A28_1 A31_1 C31_1 B31_1 C2_2 A2_1 B2_1 A16_2 C16_2 B16_1 C34_1 A34_2 B34_2 A1_1 B1_2 C1_2 C38_2 B38_1 A38_1	0 0 0 1 1 1 2 2 2 3 3 3 4 4 4 5 5 5 6 6 6 7 7 7 8 8 8 9 9 9 10
J HS Q A R .	C10_2 A10_2 B10_1 A33_1 C33_2 B33_1 A17_1 C17_2 B17_2 A1_2 B1_1 C1_1 C18_1 B18_2 A18_2	0 0 0 1 1 1 2 2 2 3 3 3 4 4 4 5
Q X L MS IS V P A I .	C17_2 B17_2 A17_2 C23_1 A23_2 B23_2 B12_2 C12_1 A12_2 A38_2 C38_1 B38_2 C34_1 A34_2 B34_2 C21_2 A21_2 B21_1 A16_2 B16_1 C16_2 B1_2 C1_2 A1_1 B9_2 C9_2 A9_2	0 0 0 1 1 1 2 2 2 3 3 3 4 4 4 5 5 5 6 6 6 7 7 7 8 8 8 9
K T B C GS .	B11_2 C11_1 A11_2 B19_1 C19_1 A19_1 B2_1 C2_2 A2_1 A3_1 C3_2 B3_1 A32_1 C32_1 B32_1	0 0 0 1 1 1 2 2 2 3 3 3 4 4 4 5
D B N Q O K .	A4_1 B4_1 C4_2 A2_2 C2_2 B2_2 A14_2 B14_2 C14_2 A17_2 C17_2 B17_2 A15_2 B15_1 C15_2 A11_1 C11_1 B11_2	0 0 0 1 1 1 2 2 2 3 3 3 4 4 4 5 5 5 6
FS X G C W .	B31_1 A31_1 C31_1 B23_2 A23_1 C23_2 B7_1 A7_2 C7_2 C3_1 A3_2 B3_2 C22_2 A22_1 B22_2	0 0 0 1 1 1 2 2 2 3 3 3 4 4 4 5
HS KS U FS NS G D IS Q .	C33_1 A33_2 B33_2 B36_1 C36_2 A36_2 A20_1 B20_2 C20_1 A31_2 C31_2 B31_1 B39_2 C39_2 A39_2 C7_2 B7_2 A7_2 B4_1 A4_1 C4_2 C34_2 B34_2 A34_2 B17_1 C17_1 A17_2	0 0 0 1 1 1 2 2 2 3 3 3 4 4 4 5 5 5 6 6 6 7 7 7 8 8 8 9
P A I F KS .	B16_1 A16_2 C16_2 B1_1 C1_2 A1_1 C9_2 A9_2 B9_1 B6_2 A6_2 C6_1 C36_2 B36_1 A36_1	0 0 0 1 1 1 2 2 2 3 3 3 4 4 4 5
P MS CS FS L N .	A16_1 C16_2 B16_1 C38_2 B38_2 A38_2 C28_1 B28_1 A28_1 B31_1 C31_1 A31_2 B12_1 C12_1 A12_2 B14_2 C14_1 A14_1	0 0 0 1 1 1 2 2 2 3 3 3 4 4 4 5 5 5 6
KS BS JS GS NS X C E J .	A36_2 B36_1 C36_2 A27_2 C27_2 B27_2 B35_2 A35_2 C35_2 A32_2 B32_1 C32_1 C39_2 A39_2 B39_2 B23_2 C23_1 A23_2 A3_1 C3_1 B3_1 A5_2 B5_1 C5_1 B10_2 C10_2 A10_2	0 0 0 1 1 1 2 2 2 3 3 3 4 4 4 5 5 5 6 6 6 7 7 7 8 8 8 9
ES H Z AS GS M F OS E MS .	C30_2 A30_1 B30_2 A8_2 B8_1 C8_2 B25_1 C25_1 A25_1 C26_1 B26_1 A26_1 B32_1 A32_1 C32_1 B13_2 C13_2 A13_2 C6_2 A6_2 B6_2 B40_2 C40_2 A40_2 C5_1 A5_1 B5_1 B38_2 A38_2 C38_2	0 0 0 1 1 1 2 2 2 3 3 3 4 4 4 5 5 5 6 6 6 7 7 7 8 8 8 9 9 9 10
B GS Y KS P .	B2_1 C2_2 A2_2 C32_2 B32_2 A32_2 C24_2 B24_1 A24_2 A36_1 C36_2 B36_1 C16_1 B16_1 A16_1	0 0 0 1 1 1 2 2 2 3 3 3 4 4 4 5
L OS Z F JS J DS .	C12_2 A12_2 B12_1 C40_2 A40_1 B40_1 A25_1 B25_2 C25_1 C6_2 A6_1 B6_1 C35_2 B35_1 A35_1 C10_1 A10_1 B10_1 C29_2 B29_1 A29_1	0 0 0 1 1 1 2 2 2 3 3 3 4 4 4 5 5 5 6 6 6 7
K X DS J D BS B A FS I .	C11_1 A11_1 B11_2 A23_1 C23_1 B23_1 B29_2 C29_1 A29_2 B10_2 A10_1 C10_1 A4_2 C4_2 B4_1 A27_1 C27_2 B27_1 C2_2 A2_1 B2_2 B1_1 C1_2 A1_2 B31_2 C31_1 A31_2 C9_2 B9_2 A9_1	0 0 0 1 1 1 2 2 2 3 3 3 4 4 4 5 5 5 6 6 6 7 7 7 8 8 8 9 9 9 10
W D L A R U CS FS .	C22_2 A22_2 B22_2 C4_2 A4_1 B4_1 C12_2 B12_1 A12_2 B1_1 A1_1 C1_2 C18_1 A18_1 B18_2 B20_2 C20_2 A20_2 C28_1 B28_1 A28_1 A31_2 C31_2 B31_1	0 0 0 1 1 1 2 2 2 3 3 3 4 4 4 5 5 5 6 6 6 7 7 7 8
C R P MS X JS CS .	C3_1 A3_2 B3_2 B18_1 C18_2 A18_1 A16_1 C16_1 B16_2 C38_2 A38_1 B38_1 C23_1 B23_2 A23_1 C35_1 B35_2 A35_1 C28_1 A28_1 B28_1	0 0 0 1 1 1 2 2 2 3 3 3 4 4 4 5 5 5 6 6 6 7
I C F J L .	B9_2 C9_1 A9_2 A3_1 B3_1 C3_2 B6_2 C6_1 A6_1 A10_2 B10_1 C10_1 C12_2 B12_2 A12_2	0 0 0 1 1 1 2 2 2 3 3 3 4 4 4 5
N E BS MS I ES FS M LS .	C14_2 A14_1 B14_1 B5_1 C5_2 A5_2 B27_2 A27_1 C27_2 A38_2 B38_1 C38_1 B9_1 C9_2 A9_2 C30_2 A30_2 B30_2 B31_1 A31_1 C31_2 C13_1 B13_1 A13_2 A37_2 C37_2 B37_2	0 0 0 1 1 1 2 2 2 3 3 3 4 4 4 5 5 5 6 6 6 7 7 7 8 8 8 9
HS H E AS X DS Q BS .	C33_2 A33_2 B33_2 C8_2 B8_2 A8_2 C5_1 A5_2 B5_1 A26_2 C26_2 B26_2 C23_2 B23_1 A23_2 C29_2 A29_2 B29_2 B17_1 C17_1 A17_2 C27_1 A27_2 B27_1	0 0 0 1 1 1 2 2 2 3 3 3 4 4 4 5 5 5 6 6 6 7 7 7 8
V Y OS I NS J F GS .	B21_2 A21_1 C21_2 B24_1 A24_2 C24_2 B40_2 A40_1 C40_1 A9_2 B9_1 C9_1 B39_1 A39_2 C39_2 A10_2 C10_1 B10_1 A6_1 C6_1 B6_1 C32_1 A32_1 B32_2	0 0 0 1 1 1 2 2 2 3 3 3 4 4 4 5 5 5 6 6 6 7 7 7 8
Q L T W DS AS V .	C17_1 B17_1 A17_1 C12_1 B12_1 A12_2 C19_2 B19_2 A19_2 B22_1 C22_1 A22_2 A29_2 C29_2 B29_1 A26_2 B26_1 C26_2 C21_2 B21_1 A21_1	0 0 0 1 1 1 2 2 2 3 3 3 4 4 4 5 5 5 6 6 6 7
D KS G X GS BS A R E P .	A4_2 B4_2 C4_2 C36_2 A36_2 B36_1 C7_2 A7_2 B7_1 B23_2 A23_1 C23_1 C32_1 A32_2 B32_1 C27_1 A27_1 B27_1 A1_2 C1_1 B1_2 A18_1 B18_1 C18_2 B5_2 A5_1 C5_2 C16_1 A16_2 B16_2	0 0 0 1 1 1 2 2 2 3 3 3 4 4 4 5 5 5 6 6 6 7 7 7 8 8 8 9 9 9 10
T G BS DS GS K B P OS U .	A19_2 B19_2 C19_1 B7_2 C7_1 A7_1 C27_1 B27_2 A27_2 B29_2 C29_1 A29_1 C32_2 B32_2 A32_2 B11_2 C11_2 A11_1 C2_1 A2_2 B2_2 C16_2 B16_1 A16_1 C40_1 B40_1 A40_1 A20_2 B20_1 C20_2	0 0 0 1 1 1 2 2 2 3 3 3 4 4 4 5 5 5 6 6 6 7 7 7 8 8 8 9 9 9 10
DS JS V A O AS .	C29_1 A29_1 B29_2 A35_2 C35_2 B35_1 A21_1 C21_1 B21_1 C1_2 A1_1 B1_2 B15_2 A15_2 C15_1 C26_2 A26_2 B26_2	0 0 0 1 1 1 2 2 2 3 3 3 4 4 4 5 5 5 6
M FS A J B OS F LS JS .	C13_1 B13_2 A13_2 B31_1 A31_1 C31_1 A1_2 C1_2 B1_2 B10_1 C10_2 A10_1 C1_2 B1_1 A1_2 B40_1 C40_1 A40_2 C6_2 A6_2 B6_2 A37_2 B37_2 C37_1 A35_1 B35_1 C35_1	0 0 0 1 1 1 2 2 2 3 3 3 4 4 4 5 5 5 6 6 6 7 7 7 8 8 8 9
J D X K M I .	A10_2 B10_1 C10_2 B4_2 C4_2 A4_1 A23_2 B23_1 C23_2 C11_1 B11_2 A11_1 A13_1 B13_1 C13_2 C9_2 B9_1 A9_2	0 0 0 1 1 1 2 2 2 3 3 3 4 4 4 5 5 5 6
F M V G DS D ES P .	B6_1 C6_2 A6_1 C13_2 B13_1 A13_2 C21_2 A21_2 B21_1 A7_1 C7_1 B7_2 A29_1 B29_2 C29_2 B4_1 C4_1 A4_2 C30_2 A30_1 B30_1 A16_1 C16_1 B16_2	0 0 0 1 1 1 2 2 2 3 3 3 4 4 4 5 5 5 6 6 6 7 7 7 8
R BS C MS Z H M DS .	C18_1 A18_2 B18_1 C27_2 A27_2 B27_2 B3_1 C3_2 A3_2 C38_2 B38_2 A38_2 A25_1 C25_2 B25_1 C8_2 B8_2 A8_1 A13_1 C13_1 B13_1 B29_2 A29_1 C29_2	0 0 0 1 1 1 2 2 2 3 3 3 4 4 4 5 5 5 6 6 6 7 7 7 8
OS X W K P FS Q AS I CS .	A40_2 C40_2 B40_1 C23_2 A23_1 B23_2 B22_2 A22_1 C22_1 B11_2 A11_2 C11_1 B16_2 A16_1 C16_2 A31_2 C31_1 B31_1 A17_2 C17_1 B17_1 B26_2 C26_1 A26_2 C9_1 A9_1 B9_1 B28_2 C28_1 A28_2	0 0 0 1 1 1 2 2 2 3 3 3 4 4 4 5 5 5 6 6 6 7 7 7 8 8 8 9 9 9 10
GS LS A T X JS .	C32_1 B32_1 A32_1 B37_1 A37_2 C37_2 B1_1 C1_2 A1_1 B19_1 C19_2 A19_1 B23_1 C23_2 A23_2 A35_2 C35_2 B35_1	0 0 0 1 1 1 2 2 2 3 3 3 4 4 4 5 5 5 6
JS DS L J V AS BS .	A35_1 B35_2 C35_1 A29_1 C29_1 B29_1 B12_2 C12_1 A12_1 C10_2 A10_2 B10_1 A21_1 B21_1 C21_1 B26_1 C26_2 A26_1 B27_2 C27_2 A27_2	0 0 0 1 1 1 2 2 2 3 3 3 4 4 4 5 5 5 6 6 6 7
O HS ES W IS Z L .	B15_1 C15_2 A15_1 B33_2 A33_1 C33_1 B30_1 C30_1 A30_1 C22_2 A22_2 B22_1 C34_2 B34_1 A34_2 C25_2 A25_1 B25_1 B12_1 A12_2 C12_1	0 0 0 1 1 1 2 2 2 3 3 3 4 4 4 5 5 5 6 6 6 7
M Q OS DS BS P T A .	C13_1 A13_2 B13_2 B17_1 C17_1 A17_1 A40_1 B40_2 C40_1 A29_2 C29_1 B29_1 A27_2 B27_1 C27_1 A16_1 B16_1 C16_2 B19_1 C19_2 A19_2 A1_2 B1_1 C1_2	0 0 0 1 1 1 2 2 2 3 3 3 4 4 4 5 5 5 6 6 6 7 7 7 8
C N M T B ES .	A3_2 C3_1 B3_2 A14_1 C14_1 B14_2 C13_2 A13_1 B13_1 B19_2 A19_1 C19_1 C2_2 A2_1 B2_2 C30_2 A30_2 B30_1	0 0 0 1 1 1 2 2 2 3 3 3 4 4 4 5 5 5 6
Q Z C GS U JS F NS K N .	A17_1 B17_1 C17_1 A25_2 C25_2 B25_2 C3_2 A3_2 B3_2 A32_1 C32_2 B32_1 C20_1 B20_2 A20_1 B35_1 A35_1 C35_2 B6_2 A6_1 C6_1 C39_1 B39_2 A39_2 B11_1 C11_1 A11_2 B14_2 C14_1 A14_1	0 0 0 1 1 1 2 2 2 3 3 3 4 4 4 5 5 5 6 6 6 7 7 7 8 8 8 9 9 9 10
P MS BS M G H .	B16_2 C16_2 A16_1 C38_1 A38_2 B38_1 A27_2 C27_1 B27_2 B13_2 C13_2 A13_2 C7_2 B7_1 A7_1 C8_2 A8_2 B8_1	0 0 0 1 1 1 2 2 2 3 3 3 4 4 4 5 5 5 6
FS Y BS F NS T C .	B31_1 A31_1 C31_1 B24_2 C24_2 A24_2 B27_2 C27_1 A27_2 A6_2 C6_2 B6_1 C39_2 B39_2 A39_2 A19_2 B19_2 C19_1 A3_1 B3_1 C3_2	0 0 0 1 1 1 2 2 2 3 3 3 4 4 4 5 5 5 6 6 6 7
IS LS L A AS U F H R DS .	C34_1 B34_2 A34_1 A37_2 C37_1 B37_2 A12_2 C12_1 B12_1 C1_1 A1_2 B1_1 A26_2 C26_2 B26_1 C20_2 A20_2 B20_2 A6_2 C6_2 B6_1 B8_2 A8_1 C8_1 B18_2 A18_2 C18_1 C29_1 A29_1 B29_2	0 0 0 1 1 1 2 2 2 3 3 3 4 4 4 5 5 5 6 6 6 7 7 7 8 8 8 9 9 9 10
N R NS AS Z W G M .	B14_2 A14_1 C14_2 A18_1 B18_1 C18_1 B39_1 A39_1 C39_1 A26_2 C26_1 B26_2 A25_2 C25_2 B25_1 A22_1 C22_2 B22_2 C7_2 B7_1 A7_1 B13_2 C13_1 A13_1	0 0 0 1 1 1 2 2 2 3 3 3 4 4 4 5 5 5 6 6 6 7 7 7 8
Y V K GS Q IS MS H A .	B24_1 C24_2 A24_2 B21_2 A21_1 C21_1 A11_2 B11_1 C11_1 A32_1 B32_2 C32_1 C17_2 A17_1 B17_2 C34_2 B34_1 A34_2 A38_1 B38_2 C38_1 B8_2 C8_2 A8_2 C1_1 B1_2 A1_1	0 0 0 1 1 1 2 2 2 3 3 3 4 4 4 5 5 5 6 6 6 7 7 7 8 8 8 9
OS O M BS J DS A P .	A40_1 B40_1 C40_2 C15_2 B15_2 A15_1 C13_2 A13_1 B13_1 C27_1 A27_1 B27_2 C10_1 A10_1 B10_2 C29_1 A29_1 B29_1 C1_1 B1_1 A1_1 B16_1 C16_1 A16_1	0 0 0 1 1 1 2 2 2 3 3 3 4 4 4 5 5 5 6 6 6 7 7 7 8
N OS MS R X Q I .	C14_2 B14_1 A14_2 C40_2 A40_2 B40_2 B38_1 A38_2 C38_1 B18_2 A18_2 C18_1 B23_2 A23_2 C23_1 C17_2 A17_2 B17_1 C9_2 B9_1 A9_1	0 0 0 1 1 1 2 2 2 3 3 3 4 4 4 5 5 5 6 6 6 7
H HS Z AS I U R T JS .	B8_2 A8_2 C8_2 A33_2 B33_1 C33_2 A25_1 B25_1 C25_2 B26_1 A26_1 C26_2 A9_1 B9_1 C9_1 B20_1 C20_2 A20_1 C18_2 B18_2 A18_1 C19_1 A19_2 B19_1 C35_1 A35_1 B35_1	0 0 0 1 1 1 2 2 2 3 3 3 4 4 4 5 5 5 6 6 6 7 7 7 8 8 8 9
R DS Y IS GS FS .	B18_1 C18_1 A18_1 C29_2 B29_2 A29_2 C24_1 B24_2 A24_1 C34_2 A34_2 B34_2 C32_2 A32_1 B32_2 C31_1 A31_1 B31_2	0 0 0 1 1 1 2 2 2 3 3 3 4 4 4 5 5 5 6
